state,district,avg_monthly_updates,update_stability_score,anomaly_resolution_rate,resource_adequacy_score,capacity_classification,absorption_capability,explanatory_note
Punjab,Jalandhar,20053.333333333332,59.964169885853266,1.0,65.5,Well Resourced,At Risk,Strong operational capacity with 20053 avg monthly updates and 60/100 stability. Monitor for demand surge.
Punjab,Kapurthala,7317.666666666667,58.931620687514865,1.0,52.8,Adequately Resourced,At Risk,Stable operations (7318 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Ludhiana,32745.5,62.59963939646994,1.0,78.8,Well Resourced,Yes,Strong operational capacity with 32746 avg monthly updates and 63/100 stability. Ready for demand growth.
Punjab,Malerkotla,3307.8333333333335,25.77928052103111,1.0,37.2,Adequately Resourced,At Risk,Stable operations (3308 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Mansa,8498.333333333334,73.8676523593155,1.0,59.1,Adequately Resourced,At Risk,Stable operations (8498 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Moga,9530.833333333334,65.61211987375313,1.0,57.3,Adequately Resourced,At Risk,Stable operations (9531 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Muktsar,1546.3333333333333,55.97604854601747,1.0,46.1,Adequately Resourced,At Risk,Stable operations (1546 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Nawanshahr,1429.4,34.75930240777297,1.0,36.9,Adequately Resourced,At Risk,Stable operations (1429 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Pathankot,4802.666666666667,63.82874604957537,1.0,52.0,Adequately Resourced,At Risk,Stable operations (4803 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Patiala,21582.166666666668,44.23853613145789,1.0,61.5,Adequately Resourced,At Risk,Stable operations (21582 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Rupnagar,6699.0,52.110834136087725,1.0,49.8,Adequately Resourced,At Risk,Stable operations (6699 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,S.A.S Nagar,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,S.A.S Nagar(Mohali),786.1666666666666,36.23443709839964,1.0,38.4,Adequately Resourced,At Risk,Stable operations (786 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,SAS Nagar (Mohali),13268.666666666666,52.06150027075386,1.0,56.2,Adequately Resourced,At Risk,Stable operations (13269 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Sangrur,12560.0,68.46450478087071,1.0,61.2,Adequately Resourced,At Risk,Stable operations (12560 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Shaheed Bhagat Singh Nagar,4213.333333333333,57.20945113749285,1.0,49.1,Adequately Resourced,At Risk,Stable operations (4213 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Sri Muktsar Sahib,7953.666666666667,71.7170684394262,1.0,57.9,Adequately Resourced,At Risk,Stable operations (7954 avg updates) but moderate growth headroom. Monitor capacity trends.
Punjab,Tarn Taran,11300.5,60.176743590449696,1.0,57.1,Adequately Resourced,At Risk,Stable operations (11300 avg updates) but moderate growth headroom. Monitor capacity trends.
Puttenahalli,5th cross,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Raja Annamalai Puram,Near Dhyana Ashram,1.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. Requires staffing or process review.
Rajasthan,Ajmer,28471.5,55.0334536277742,1.0,72.0,Well Resourced,At Risk,Strong operational capacity with 28472 avg monthly updates and 55/100 stability. Monitor for demand surge.
Rajasthan,Alwar,39623.833333333336,46.543455888858865,1.0,79.9,Well Resourced,At Risk,Strong operational capacity with 39624 avg monthly updates and 47/100 stability. Monitor for demand surge.
Rajasthan,Balotra,254.5,14.221037815008872,1.0,23.6,Under-Resourced,At Risk,Limited update activity (254/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Banswara,19660.5,42.73789511928898,1.0,59.1,Adequately Resourced,At Risk,Stable operations (19660 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Baran,15592.5,36.34863040922704,1.0,52.9,Adequately Resourced,At Risk,Stable operations (15592 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Barmer,32604.0,48.53198968286866,1.0,73.8,Well Resourced,At Risk,Strong operational capacity with 32604 avg monthly updates and 49/100 stability. Monitor for demand surge.
Rajasthan,Beawar,259.0,11.506334528037971,1.0,22.6,Under-Resourced,At Risk,Limited update activity (259/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Bharatpur,27395.166666666668,43.858224135926534,1.0,67.0,Well Resourced,At Risk,Strong operational capacity with 27395 avg monthly updates and 44/100 stability. Monitor for demand surge.
Rajasthan,Bhilwara,23593.666666666668,37.44689915451854,1.0,61.1,Adequately Resourced,At Risk,Stable operations (23594 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Bikaner,22447.166666666668,48.037684970112714,1.0,63.7,Adequately Resourced,At Risk,Stable operations (22447 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Bundi,11657.0,39.04905137699784,1.0,50.0,Adequately Resourced,At Risk,Stable operations (11657 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Chittaurgarh,643.1666666666666,30.922499455052847,1.0,36.4,Adequately Resourced,At Risk,Stable operations (643 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Chittorgarh,12812.666666666666,42.47893965271258,1.0,52.4,Adequately Resourced,At Risk,Stable operations (12813 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Churu,22181.166666666668,50.08591715803077,1.0,64.1,Adequately Resourced,At Risk,Stable operations (22181 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Dausa,17234.833333333332,46.38852952055614,1.0,58.0,Adequately Resourced,At Risk,Stable operations (17235 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Deeg,97.5,31.733355558208682,1.0,32.9,Under-Resourced,At Risk,Limited update activity (98/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Deeg ,266.75,27.998933721732232,1.0,31.7,Under-Resourced,At Risk,Limited update activity (267/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Dhaulpur,177.6,43.55495582790107,1.0,38.7,Adequately Resourced,At Risk,Stable operations (178 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Dholpur,15440.0,47.442584101012116,1.0,56.7,Adequately Resourced,At Risk,Stable operations (15440 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Didwana-Kuchaman,364.0,13.469204146394798,1.0,23.4,Under-Resourced,At Risk,Limited update activity (364/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Dungarpur,16438.666666666668,37.83957961417528,1.0,54.3,Adequately Resourced,At Risk,Stable operations (16439 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Ganganagar,17615.0,48.77856324786412,1.0,59.2,Adequately Resourced,At Risk,Stable operations (17615 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Hanumangarh,17545.5,47.28193765403596,1.0,58.6,Adequately Resourced,At Risk,Stable operations (17546 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Jaipur,67222.5,50.95536550921887,1.0,82.8,Well Resourced,At Risk,Strong operational capacity with 67222 avg monthly updates and 51/100 stability. Monitor for demand surge.
Rajasthan,Jaisalmer,7644.166666666667,43.344615739194055,1.0,47.6,Adequately Resourced,At Risk,Stable operations (7644 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Jalor,16726.666666666668,44.07622956307448,1.0,56.7,Adequately Resourced,At Risk,Stable operations (16727 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Jalore,264.0,9.466181104680183,1.0,25.2,Under-Resourced,At Risk,Limited update activity (264/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Jhalawar,15782.5,34.726883002476235,1.0,52.5,Adequately Resourced,At Risk,Stable operations (15782 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Jhunjhunu,736.3333333333334,18.767047015702612,1.0,32.3,Under-Resourced,At Risk,Limited update activity (736/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Jhunjhunun,18069.166666666668,49.13801243368621,1.0,59.8,Adequately Resourced,At Risk,Stable operations (18069 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Jodhpur,36715.833333333336,48.34669431949239,1.0,77.7,Well Resourced,At Risk,Strong operational capacity with 36716 avg monthly updates and 48/100 stability. Monitor for demand surge.
Rajasthan,Karauli,14765.333333333334,42.71949767138058,1.0,54.3,Adequately Resourced,At Risk,Stable operations (14765 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Khairthal-Tijara,536.0,11.431327307219476,1.0,22.9,Under-Resourced,At Risk,Limited update activity (536/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Kota,18702.833333333332,44.42596014479794,1.0,58.8,Adequately Resourced,At Risk,Stable operations (18703 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Kotputli-Behror,268.0,13.181763685677259,1.0,23.2,Under-Resourced,At Risk,Limited update activity (268/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Nagaur,32125.166666666668,46.599502043738845,1.0,72.6,Well Resourced,At Risk,Strong operational capacity with 32125 avg monthly updates and 47/100 stability. Monitor for demand surge.
Rajasthan,Pali,24678.0,50.40987936863661,1.0,66.7,Well Resourced,At Risk,Strong operational capacity with 24678 avg monthly updates and 50/100 stability. Monitor for demand surge.
Rajasthan,Phalodi,103.0,19.78656539897205,1.0,25.4,Under-Resourced,At Risk,Limited update activity (103/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Pratapgarh,12162.666666666666,44.11479138772003,1.0,52.3,Adequately Resourced,At Risk,Stable operations (12163 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Rajsamand,12226.0,50.8532341809772,1.0,54.7,Adequately Resourced,At Risk,Stable operations (12226 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Salumbar,71.33333333333333,20.795632426090496,1.0,27.3,Under-Resourced,At Risk,Limited update activity (71/month) limits current capacity. High volatility suggests process issues.
Rajasthan,Sawai Madhopur,14095.666666666666,44.92249332870775,1.0,54.5,Adequately Resourced,At Risk,Stable operations (14096 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Sikar,25962.833333333332,51.318521421519314,1.0,68.3,Well Resourced,At Risk,Strong operational capacity with 25963 avg monthly updates and 51/100 stability. Monitor for demand surge.
Rajasthan,Sirohi,12752.666666666666,44.81883048008638,1.0,53.1,Adequately Resourced,At Risk,Stable operations (12753 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Tonk,14875.5,41.76723178730435,1.0,54.1,Adequately Resourced,At Risk,Stable operations (14876 avg updates) but moderate growth headroom. Monitor capacity trends.
Rajasthan,Udaipur,32164.333333333332,50.32481977558527,1.0,74.0,Well Resourced,At Risk,Strong operational capacity with 32164 avg monthly updates and 50/100 stability. Monitor for demand surge.
Sikkim,East,1170.8333333333333,35.34776214584732,1.0,38.5,Adequately Resourced,At Risk,Stable operations (1171 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,East Sikkim,811.0,37.183216361951125,1.0,38.8,Adequately Resourced,At Risk,Stable operations (811 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,Mangan,16.75,53.82253678873473,1.0,40.5,Adequately Resourced,At Risk,Stable operations (17 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,Namchi,71.75,43.12853439454229,1.0,36.8,Adequately Resourced,At Risk,Stable operations (72 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,North,125.0,32.2328152939007,1.0,36.4,Adequately Resourced,At Risk,Stable operations (125 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,North Sikkim,176.5,31.764758021652668,1.0,36.3,Adequately Resourced,At Risk,Stable operations (176 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,South,634.6666666666666,31.080080115982106,1.0,36.5,Adequately Resourced,At Risk,Stable operations (635 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,South Sikkim,326.1666666666667,45.477691316588576,1.0,41.2,Adequately Resourced,At Risk,Stable operations (326 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,West,558.1666666666666,38.41026239875943,1.0,39.0,Adequately Resourced,At Risk,Stable operations (558 avg updates) but moderate growth headroom. Monitor capacity trends.
Sikkim,West Sikkim,420.5,43.56181519714138,1.0,40.7,Adequately Resourced,At Risk,Stable operations (420 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Ariyalur,10029.0,65.04491025962247,1.0,57.5,Adequately Resourced,At Risk,Stable operations (10029 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Chengalpattu,3877.5,19.420287663374946,1.0,35.6,Adequately Resourced,At Risk,Stable operations (3878 avg updates) but moderate growth headroom. Monitor capacity trends.
Tamil Nadu,Chennai,44494.666666666664,44.16365507714332,1.0,80.5,Well Resourced,At Risk,Strong operational capacity with 44495 avg monthly updates and 44/100 stability. Monitor for demand surge.
Tamil Nadu,Coimbatore,37587.333333333336,53.66241236796733,1.0,80.4,Well Resourced,At Risk,Strong operational capacity with 37587 avg monthly updates and 54/100 stability. Monitor for demand surge.
Tamil Nadu,Cuddalore,28574.333333333332,41.72621480001264,1.0,67.4,Well Resourced,At Risk,Strong operational capacity with 28574 avg monthly updates and 42/100 stability. Monitor for demand surge.
Tamil Nadu,Dharmapuri,16259.0,41.18736996359045,1.0,55.3,Adequately Resourced,At Risk,Stable operations (16259 avg updates) but moderate growth headroom. Monitor capacity trends.
